0x00405530    2 92           entry0
0x00459320   18 576          sym.find_snap_point_y
0x00459560   18 576          sym.find_snap_point_x
0x004597a0   31 844          sym.elastic_diff
0x0045ab60    7 276  -> 120  sym.place_content
0x0045ac74    1 44           sym.lv_obj_get_style_margin_top
0x0045aca0    1 44           sym.lv_obj_get_style_margin_bottom
0x0045accc    1 44           sym.lv_obj_get_style_margin_left
0x0045acf8    1 44           sym.lv_obj_get_style_margin_right
0x0045ad24    1 104          sym.lv_obj_get_height_with_margin
0x0045ad8c    1 104          sym.lv_obj_get_width_with_margin
0x0045adf4    6 100          sym.get_next_item.isra.0
0x0045ae58   46 1272         sym.find_track_end
0x0045b350  131 3564         sym.flex_update
0x0045c5bc    5 132          sym.fs_read_file_at
0x0045cc10   26 504          sym.decode_indexed.isra.3
0x0045ce08   26 656          sym.decode_alpha_only.isra.4
0x0045d098    9 136          sym.free_decoder_data.isra.5
0x0045d164    5 148          sym.get_decoder_data.isra.6
0x004082a4   12 172          sym.lv_fs_get_ext
0x0040a540    1 8            sym.lv_strcmp
0x00407e10   24 720          sym.lv_fs_open
0x004472ec    1 92           sym.lv_draw_buf_from_image
0x004460c8   15 524          sym.lv_draw_buf_init
0x0044a4e0   22 432          sym.lv_image_decoder_post_process
0x00464810    1 12           sym.lv_image_cache_is_enabled
0x0044a448    5 152          sym.lv_image_decoder_add_to_cache
0x0045d6b0    5 108          sym.cache_node_cache_free_cb
0x0045d71c    9 120          sym.cache_node_cache_compare_cb
0x0045d794    9 248          sym.lv_freetype_drop_face_id
0x0045e2ec    5 192          sym.cache_node_cache_create_cb
0x0045e3d0    1 8            sym.freetype_glyph_free_cb
0x0045e3d8   18 604          sym.freetype_glyph_create_cb
0x0045e634    4 64           sym.freetype_glyph_compare_cb
0x0045e674   19 696          sym.freetype_get_glyph_dsc_cb
0x00462738   16 464          sym.lv_cache_acquire_or_create
0x004630e4    3 104          sym.lv_cache_entry_get_data
0x00462e04    3 108          sym.lv_cache_entry_inc_ref
0x00462508    6 272          sym.lv_cache_release
0x0045ea30    1 8            sym.freetype_image_free_cb
0x0045ea38   16 636          sym.freetype_image_create_cb
0x0045ecb4    3 144          sym.freetype_image_release_cb
0x0045ed44    6 220          sym.freetype_get_glyph_bitmap_cb
0x0045ee20    4 64           sym.freetype_image_compare_cb
0x0045ef70    3 44           sym.freetype_glyph_outline_cmp_cb
0x0045ef9c    5 148          sym.freetype_release_glyph_cb
0x0045f030   11 304          sym.freetype_get_glyph_bitmap_cb_1
0x0045f160    3 184          sym.outline_send_event.isra.0
0x0045f218    1 80           sym.outline_delete
0x0045f268    1 48           sym.freetype_glyph_outline_free_cb
0x0045f298    8 240          sym.outline_push_point
0x0045f388    1 52           sym.outline_cubic_to_cb
0x0045f3bc    1 52           sym.outline_conic_to_cb
0x0045f3f0    1 52           sym.outline_line_to_cb
0x0045f424    1 52           sym.outline_move_to_cb
0x0045f458   20 840          sym.freetype_glyph_outline_create_cb
0x0045fa50    3 104          sym.fs_dir_open
0x0045fab8    1 52           sym.fs_dir_close
0x006b3bc0    1 16           fcn.006b3bc0
0x0045faec    1 48           sym.fs_tell
0x006b2fe0    1 16           fcn.006b2fe0
0x0045fb1c    6 84           sym.fs_seek
0x0045fb70    1 60           sym.fs_write
0x006b3050    1 16           fcn.006b3050
0x0045fbac    1 60           sym.fs_read
0x006b36a0    1 16           fcn.006b36a0
0x0045fbe8    1 32           sym.fs_close
0x006b3010    1 16           fcn.006b3010
0x0045fc08    8 132          sym.fs_open
0x0040a460    1 40           sym.lv_snprintf
0x006b36e0    1 16           fcn.006b36e0
0x006b3b50    1 16           fcn.006b3b50
0x0045fc8c   10 264          sym.fs_dir_read
0x0045fe40    5 76           sym.decoder_close
0x0045fe8c   34 688          sym.decoder_open
0x0046013c   11 268          sym.decoder_info
0x0040a4a8    1 8            sym.lv_memcmp
0x004074a4   33 948          sym.lv_fs_read
0x00460300    1 80           sym.decoder_close_1
0x00460350   19 616          sym.decoder_get_area
0x004605b8    5 152          sym.input_func
0x00407ba0    7 92           sym.lv_fs_tell
0x00407a94   20 268          sym.lv_fs_seek
0x00460650   11 392          sym.decoder_open_1
0x004607d8   12 384          sym.decoder_info_1
0x006b34e0    1 16           fcn.006b34e0
0x00461690   18 2016 -> 608  sym.jd_prepare
0x00460a20   24 520          sym.huffext
0x00460c28   17 352          sym.bitext
0x00462020    4 192          sym.cache_evict_one_internal_no_lock
0x00463524    3 124          sym.lv_cache_entry_delete
0x004620e0   10 288          sym.cache_add_internal_no_lock
0x004635a0    1 8            sym.cnt_get_data_size_cb
0x004635a8    1 8            sym.size_get_data_size_cb
0x004635b0    1 64           sym.cache_iter_create_cb
0x00463768    8 228          sym.cache_iter_next_cb
0x004635f0    7 268          sym.reserve_cond_cb
0x004636fc    3 108          sym.destroy_cb
0x0046384c    9 260          sym.get_victim_cb
0x00463950   10 372          sym.get_cb
0x00463ac4   10 332          sym.init_cnt_cb
0x00463c10   10 332          sym.init_size_cb
0x00463d5c   11 444          sym.drop_all_cb
0x00463f18    8 368          sym.drop_cb
0x00464088    8 296          sym.remove_cb
0x004696c8    8 228          sym.lv_rb_find
0x00469bd4   29 320          sym.lv_rb_remove_node
0x0040868c   14 144          sym.lv_ll_remove
0x004641b0   12 444          sym.add_cb
0x004697ac   61 1064         sym.lv_rb_insert
0x00463290    3 104          sym.lv_cache_entry_get_entry
0x004084dc    7 120          sym.lv_ll_ins_head
0x004633d0    6 180          sym.lv_cache_entry_init
0x00469dd0    5 132          sym.lv_rb_drop_node
0x00469d14    6 188          sym.lv_rb_remove
0x0046436c    3 148          sym.alloc_cb
0x004472b8    1 16           sym.lv_draw_buf_has_flag
0x00446630   10 280          sym.lv_draw_buf_destroy
0x00464400    5 120          sym.image_cache_free_cb
0x00464478   14 148          sym.image_cache_compare_cb
0x0046450c    6 396          sym.iter_inspect_cb
0x00462f3c    3 104          sym.lv_cache_entry_get_ref
0x004648e0    3 32           sym.image_header_cache_free_cb
0x00464900   14 148          sym.image_header_cache_compare_cb
0x00464994    6 396          sym.iter_inspect_cb_1
0x00466530    1 80           sym.lv_async_timer_cb
0x00466700    5 220          sym.lv_color_filter_shade_cb
0x004691a0   76 1020         sym.rb_delete_color
0x0046b1a0    7 84           sym.lv_text_utf8_size
0x0046b1f4   19 400          sym.lv_text_utf8_next
0x0046b384    8 104          sym.lv_text_utf8_get_byte_id
0x0046b3ec    5 92           sym.lv_text_utf8_get_char_id
0x0046b448    5 96           sym.lv_text_utf8_get_length
0x0046b4a8    5 132          sym.lv_text_utf8_conv_wc
0x0046b52c   10 220          sym.lv_text_unicode_to_utf8
0x0046b608    7 108          sym.lv_text_utf8_prev
0x0046be00    9 168          sym.lv_text_get_width.part.4
0x0046c110    6 100          sym.apply_theme
0x0046c174    4 136          sym.apply_theme_recursion
0x0046c410    1 184          sym.lv_image_constructor
0x0046c4c8    3 92           sym.lv_image_destructor
0x0046c630    1 420          sym.scale_update
0x0046c5e0    1 80           sym.lv_image_get_pivot
0x00465e3c    6 100          sym.lv_pct_to_px
0x004479e0    7 472          sym.lv_image_buf_get_transformed_area
0x0044411c    4 112          sym.lv_display_enable_invalidation
0x0046cc04    5 216          sym.update_align
0x0046c87c   11 456          sym.lv_image_set_rotation
0x0046ca44    4 448          sym.lv_image_set_pivot
0x0046d09c   65 1992         sym.lv_image_event
0x00470070    1 84           sym.lv_color_mix_with_alpha_cache_init
0x004700c4  115 2388         sym.rgb888_image_blend
0x00473ab0    1 84           sym.lv_color_mix_with_alpha_cache_init_1
0x00473b04  119 3224         sym.rgb888_image_blend_1
0x00477c40   52 1256         sym.rgb888_image_blend_2
0x0047a6b0   62 1340         sym.rgb888_image_blend_3
0x0047c760   60 1696         sym.rgb888_image_blend_4
0x00466d84    6 112          sym.lv_color_16_16_mix
0x0047f070   68 1740         sym.rgb888_image_blend_5
0x00481a50    3 32           sym.kern_pair_8_compare
0x00481a70    3 32           sym.kern_pair_16_compare
0x00481a90    1 16           sym.unicode_list_compare
0x00481aa0   19 488          sym.get_glyph_dsc_id.isra.0.part.1
0x00482320   24 500  -> 360  sym.grid_align
0x00482514  141 4972         sym.grid_update
0x00493b80    1 44           sym.confirm_storage_full_event_cb
0x004b9bf8    1 8            sym.getodin
0x004ba86c    3 40           sym.page_obj_pop
0x00493bac    1 44           sym.pr_cmd_gui_remote_close_errcode_update_proc
0x00582ce4    3 100          sym.lv_subject_set_int
0x00493bd8    1 44           sym.pr_cmd_gui_local_network_update_proc
0x00493c04    1 44           sym.pr_cmd_gui_detect_new_version_update_proc
0x00493c30    1 60           sym.pr_cmd_gui_selftest_send_update_proc
0x00493c6c    1 44           sym.pr_cmd_gui_ai_detect_enable_state
0x00493c98    1 44           sym.pr_cmd_gui_video_elapse_enable_state
0x00493cc4    1 44           sym.pr_cmd_gui_ota_download_state
0x00493cf0    1 44           sym.pr_cmd_gui_elapse_list_update_proc
0x00493d1c    1 44           sym.pr_cmd_axis_e_status_update_proc
0x00493d48    1 44           sym.pr_cmd_udisk_list_update
0x00493d74    1 60           sym.pr_show_ota_progress_proc
0x00493db0    1 44           sym.pr_update_history_file_list_proc
0x00493ddc    1 168          sym.pr_extruder_pid_cali_start_proc
0x006b3520    1 16           fcn.006b3520
0x006b3390    1 16           fcn.006b3390
0x004f7cd8   18 656          sym.ws_run_cmd
0x0057c714    1 132          sym.ws_reqcb_cache_add
0x006b2f50    1 16           fcn.006b2f50
0x004941e0    5 204          sym.extruder_pid_cali_cb
0x00493e84    5 320          sym.pr_extrude_retract_start_proc
0x00493fc4    1 96           sym.pr_progress_notify_proc
0x006b3280    1 16           fcn.006b3280
0x00494024    1 76           sym.camera_exist_symbol_proc
0x00494070    1 76           sym.wifi_signal_strength_symbol_proc
0x004940bc    1 112          sym.pr_cmd_gui_print_by_ai_proc
0x004f4788   34 1220         sym.print_operation
0x0049412c    1 56           sym.pr_cmd_gui_toast_notify_proc
0x0049ff8c   11 156          sym.lv_i18n_get_text
0x0049fd6c    7 132          sym.__lv_i18n_get_text_core
0x00497eec   10 640          sym.widget_toast_create
0x00494164    1 56           sym.pr_cmd_ota_state_receive
0x006b3580    1 16           fcn.006b3580
0x0049419c    1 68           sym.wifi_connect_failure_proc
0x004942ac   11 416          sym.wifi_sync_scan_info_proc
0x0049444c    1 36           sym.pr_usb_pendrive_print_proc
0x004a9b28    8 576          sym.pendrive_start_print
0x00494470   41 1048         sym.pr_update_printer_related_state_proc
0x00494888   11 360          sym.is_factory_test
0x004949f0   11 360          sym.is_machine_test
0x00494b58   12 512          sym.pr_usb_device_mounted_proc
0x00494d58   10 604          sym.pr_usb_device_notify_proc
0x00494fb4    1 60           sym.pr_zipfile_done_proc
0x004cdd8c    3 284          sym.page_support_faultreport_export_compressed_logs
0x006b2de0    1 16           fcn.006b2de0
0x004dcfcc   19 1420         sym.widget_progress_create
0x00573f70    5 176          sym.copy_file_with_progress
0x006b38e0    1 16           fcn.006b38e0
0x006b3da0    1 16           fcn.006b3da0
0x00494ff0    1 96           sym.pr_show_user_detail_proc
0x0057adf8    1 308          sym.save_iot_user_info
0x00571f4c    3 48           sym.cJSON_CreateObject
0x0056f474    3 64           sym.cJSON_New_Item.isra.4
0x00571538    5 124          sym.cJSON_AddObjectToObject
0x00571d20    3 104          sym.cJSON_AddStringToObject
0x00571c1c    3 152          sym.cJSON_AddNumberToObject
0x00570fbc    1 8            sym.cJSON_Print
0x005733b4    1 108          sym.pack_cfg_full_path
0x006b2cd0    1 16           fcn.006b2cd0
0x006b38c0    1 16           fcn.006b38c0
0x006b3170    1 16           fcn.006b3170
0x0057d1e8    9 220          sym.AesEncryptToFile
0x0057cd20   21 640          sym.AesEncryptToBase64
0x006b39a0    1 16           fcn.006b39a0
0x00570498   15 224          sym.cJSON_Delete
0x00495050   11 312          sym.pr_faultcode_notify_proc
0x00495188    1 64           sym.pr_update_pendrive_file_list_proc
0x004951c8    1 64           sym.pr_update_file_list_proc
0x00495208   12 560          sym.wifi_current_network_status
0x00495438    1 140          sym.pr_cmd_gui_reset_z_offset_val_proc
0x00495634    3 64           sym.pr_cmd_gui_remote_control_update_proc
0x00495674    7 316          sym.extrude_cmd_item_cb
0x004957b0    7 316          sym.retract_cmd_item_cb
0x004958ec    7 228          sym.wifi_sync_list_info_proc
0x004959d0    3 224          sym.storage_not_enough_notify_proc
0x004444d0    3 96           sym.lv_screen_active
0x00496098   26 1892         sym.widget_alert_create
0x00496810    1 8            sym.widget_alert_add_cancel_event_cb
0x00495ab0    3 124          sym.boot_logo_proc
0x004ba7b4    3 68           sym.page_odin_remove_boot_logo
0x0043f714    3 32           sym.lv_obj_delete
0x004ba678    3 316          sym.page_odin_create_boot_logo
0x00444530    3 96           sym.lv_layer_top
0x00432ac8    3 136          sym.lv_obj_create
0x0043d1ec    1 16           sym.lv_obj_remove_style_all
0x0043e444    1 24           sym.lv_obj_set_style_bg_opa
0x0043e418    1 44           sym.lv_obj_set_style_bg_color
0x0046c524    1 52           sym.lv_image_create
0x00573328    4 140          sym.pack_res_full_path
0x0046ccdc   33 884          sym.lv_image_set_src
0x004476fc    5 52           sym.lv_image_src_get_type
0x0044a0e0    1 92           sym.lv_image_decoder_get_info
0x0040a548    3 88           sym.lv_strdup
0x006b2dc0    1 16           fcn.006b2dc0
0x004392c0    1 16           sym.lv_obj_center
0x004096dc    1 64           sym.lv_timer_delete
0x00409564    5 256          sym.lv_timer_create
0x00409d0c    3 104          sym.lv_timer_set_repeat_count
0x00496090    1 8            sym.widget_alert_destructor
0x004968f4    8 196          sym.btns_event_handler
0x00496c90    1 12           sym.widget_notification_destructor
0x004e6e10    8 180          sym.faultcode_display_remove_record
0x00408874    3 24           sym.lv_ll_get_head
0x004088a4    1 16           sym.lv_ll_get_next
0x006b34b0    1 16           fcn.006b34b0
0x00496c9c    1 56           sym.noti_master_event_cb
0x00496cd4    1 76           sym.notification_event_cb
0x00496d20    7 100          sym.del_notification
0x00496d84    5 192          sym.klipper_restart_delay_timer_callback
0x00496e44    1 792          sym.widget_notification_constructor
0x00497da0    3 28           sym.widget_toast_destructor
0x00497dbc    1 208          sym.widget_toast_constructor
0x00498270    3 28           sym.del_toast
0x00498290    1 8            sym.cbNotifyUpdateResponse
0x00498298    1 72           sym.cbNotifyKlippyShutdown
0x004982e0    1 8            sym.cbNotifyKlippyDisconnected
0x004982e8    1 228          sym.cbServerHistoryDeleteJob
0x004983cc    1 8            sym.cbNotifyHistoryChanged
0x004983d4    4 88           sym.cbSetPrinterGcodeScript
0x0049842c    3 80           sym.cbSetPrinterRestart
0x0049847c    5 136          sym.cbGetServerHistoryCount
0x005711c8    1 8            sym.cJSON_GetObjectItem
